userId	geneSymbol	geneName	entrezgene	score	gLink
AMMECR1	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1	9949	1.4329189	https://www.ncbi.nlm.nih.gov/gene/?term=9949
AMOT	AMOT	angiomotin	154796	2.1646585	https://www.ncbi.nlm.nih.gov/gene/?term=154796
AMOTL1	AMOTL1	angiomotin like 1	154810	4.84486	https://www.ncbi.nlm.nih.gov/gene/?term=154810
AMPD1	AMPD1	adenosine monophosphate deaminase 1	270	0.44146422	https://www.ncbi.nlm.nih.gov/gene/?term=270
AMPD2	AMPD2	adenosine monophosphate deaminase 2	271	3.399546	https://www.ncbi.nlm.nih.gov/gene/?term=271
AMPD3	AMPD3	adenosine monophosphate deaminase 3	272	-0.29484734	https://www.ncbi.nlm.nih.gov/gene/?term=272
AMPH	AMPH	amphiphysin	273	-0.5759058	https://www.ncbi.nlm.nih.gov/gene/?term=273
AMY2B	AMY2B	amylase, alpha 2B (pancreatic)	280	2.8327348	https://www.ncbi.nlm.nih.gov/gene/?term=280
AMZ2P1	AMZ2P1	archaelysin family metallopeptidase 2 pseudogene 1	201283	-0.08265994	https://www.ncbi.nlm.nih.gov/gene/?term=201283
ANAPC4	ANAPC4	anaphase promoting complex subunit 4	29945	-2.6302779	https://www.ncbi.nlm.nih.gov/gene/?term=29945
ANAPC7	ANAPC7	anaphase promoting complex subunit 7	51434	3.7041235	https://www.ncbi.nlm.nih.gov/gene/?term=51434
ANGEL1	ANGEL1	angel homolog 1	23357	2.240253	https://www.ncbi.nlm.nih.gov/gene/?term=23357
ANGPT1	ANGPT1	angiopoietin 1	284	0.14013806	https://www.ncbi.nlm.nih.gov/gene/?term=284
ANGPT2	ANGPT2	angiopoietin 2	285	0.0033249783	https://www.ncbi.nlm.nih.gov/gene/?term=285
ANGPTL4	ANGPTL4	angiopoietin like 4	51129	5.2266703	https://www.ncbi.nlm.nih.gov/gene/?term=51129
ANK2	ANK2	ankyrin 2	287	-0.9805019	https://www.ncbi.nlm.nih.gov/gene/?term=287
ANKAR	ANKAR	ankyrin and armadillo repeat containing	150709	0.25533876	https://www.ncbi.nlm.nih.gov/gene/?term=150709
ANKFN1	ANKFN1	ankyrin repeat and fibronectin type III domain containing 1	162282	-2.7079992	https://www.ncbi.nlm.nih.gov/gene/?term=162282
ANKFY1	ANKFY1	ankyrin repeat and FYVE domain containing 1	51479	3.7234378	https://www.ncbi.nlm.nih.gov/gene/?term=51479
ANKH	ANKH	ANKH inorganic pyrophosphate transport regulator	56172	4.1038055	https://www.ncbi.nlm.nih.gov/gene/?term=56172
ANKIB1	ANKIB1	ankyrin repeat and IBR domain containing 1	54467	3.2225885	https://www.ncbi.nlm.nih.gov/gene/?term=54467
ANKK1	ANKK1	ankyrin repeat and kinase domain containing 1	255239	-0.06654846	https://www.ncbi.nlm.nih.gov/gene/?term=255239
ANKRD13A	ANKRD13A	ankyrin repeat domain 13A	88455	6.5101852	https://www.ncbi.nlm.nih.gov/gene/?term=88455
ANKRD16	ANKRD16	ankyrin repeat domain 16	54522	0.2747019	https://www.ncbi.nlm.nih.gov/gene/?term=54522
ANKRD17	ANKRD17	ankyrin repeat domain 17	26057	3.3546097	https://www.ncbi.nlm.nih.gov/gene/?term=26057
ANKRD18A	ANKRD18A	ankyrin repeat domain 18A	253650	-0.7119854	https://www.ncbi.nlm.nih.gov/gene/?term=253650
ANKRD26	ANKRD26	ankyrin repeat domain 26	22852	0.086547226	https://www.ncbi.nlm.nih.gov/gene/?term=22852
ANKRD27	ANKRD27	ankyrin repeat domain 27	84079	3.6640527	https://www.ncbi.nlm.nih.gov/gene/?term=84079
ANKRD28	ANKRD28	ankyrin repeat domain 28	23243	5.309599	https://www.ncbi.nlm.nih.gov/gene/?term=23243
ANKRD29	ANKRD29	ankyrin repeat domain 29	147463	0.49263465	https://www.ncbi.nlm.nih.gov/gene/?term=147463
ANKRD31	ANKRD31	ankyrin repeat domain 31	256006	-0.039117392	https://www.ncbi.nlm.nih.gov/gene/?term=256006
ANKRD33B	ANKRD33B	ankyrin repeat domain 33B	651746	4.1312857	https://www.ncbi.nlm.nih.gov/gene/?term=651746
ANKRD35	ANKRD35	ankyrin repeat domain 35	148741	-0.1236843	https://www.ncbi.nlm.nih.gov/gene/?term=148741
ANKRD44	ANKRD44	ankyrin repeat domain 44	91526	0.76239794	https://www.ncbi.nlm.nih.gov/gene/?term=91526
ANKRD46	ANKRD46	ankyrin repeat domain 46	157567	0.6945782	https://www.ncbi.nlm.nih.gov/gene/?term=157567
ANKRD49	ANKRD49	ankyrin repeat domain 49	54851	-0.2863393	https://www.ncbi.nlm.nih.gov/gene/?term=54851
ANKRD54	ANKRD54	ankyrin repeat domain 54	129138	0.23450877	https://www.ncbi.nlm.nih.gov/gene/?term=129138
ANKRD6	ANKRD6	ankyrin repeat domain 6	22881	4.7034264	https://www.ncbi.nlm.nih.gov/gene/?term=22881
ANKRD66	ANKRD66	ankyrin repeat domain 66	100287718	-4.4077964	https://www.ncbi.nlm.nih.gov/gene/?term=100287718
ANKRD7	ANKRD7	ankyrin repeat domain 7	56311	-0.25274724	https://www.ncbi.nlm.nih.gov/gene/?term=56311
ANKS3	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	124401	2.2090814	https://www.ncbi.nlm.nih.gov/gene/?term=124401
ANKS6	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6	203286	-0.9926038	https://www.ncbi.nlm.nih.gov/gene/?term=203286
ANKUB1	ANKUB1	ankyrin repeat and ubiquitin domain containing 1	389161	-2.071975	https://www.ncbi.nlm.nih.gov/gene/?term=389161
ANKZF1	ANKZF1	ankyrin repeat and zinc finger domain containing 1	55139	-1.077513	https://www.ncbi.nlm.nih.gov/gene/?term=55139
ANLN	ANLN	anillin actin binding protein	54443	0.106741585	https://www.ncbi.nlm.nih.gov/gene/?term=54443
ANO1	ANO1	anoctamin 1	55107	-1.6651784	https://www.ncbi.nlm.nih.gov/gene/?term=55107
ANO10	ANO10	anoctamin 10	55129	2.5908916	https://www.ncbi.nlm.nih.gov/gene/?term=55129
ANO2	ANO2	anoctamin 2	57101	0.7595864	https://www.ncbi.nlm.nih.gov/gene/?term=57101
ANO5	ANO5	anoctamin 5	203859	2.307486	https://www.ncbi.nlm.nih.gov/gene/?term=203859
ANO6	ANO6	anoctamin 6	196527	8.12874	https://www.ncbi.nlm.nih.gov/gene/?term=196527
ANO9	ANO9	anoctamin 9	338440	3.503696	https://www.ncbi.nlm.nih.gov/gene/?term=338440
ANPEP	ANPEP	alanyl aminopeptidase, membrane	290	0.6927934	https://www.ncbi.nlm.nih.gov/gene/?term=290
ANTXR1	ANTXR1	ANTXR cell adhesion molecule 1	84168	5.3770275	https://www.ncbi.nlm.nih.gov/gene/?term=84168
ANTXR2	ANTXR2	ANTXR cell adhesion molecule 2	118429	-0.16263056	https://www.ncbi.nlm.nih.gov/gene/?term=118429
ANXA13	ANXA13	annexin A13	312	1.2021264	https://www.ncbi.nlm.nih.gov/gene/?term=312
ANXA2R	ANXA2R	annexin A2 receptor	389289	-0.16243497	https://www.ncbi.nlm.nih.gov/gene/?term=389289
ANXA3	ANXA3	annexin A3	306	10.545316	https://www.ncbi.nlm.nih.gov/gene/?term=306
ANXA9	ANXA9	annexin A9	8416	0.8375767	https://www.ncbi.nlm.nih.gov/gene/?term=8416
AOAH	AOAH	acyloxyacyl hydrolase	313	-0.2534807	https://www.ncbi.nlm.nih.gov/gene/?term=313
AOC2	AOC2	amine oxidase, copper containing 2	314	0.17505033	https://www.ncbi.nlm.nih.gov/gene/?term=314
AOX1	AOX1	aldehyde oxidase 1	316	0.041171055	https://www.ncbi.nlm.nih.gov/gene/?term=316
AP1G2	AP1G2	adaptor related protein complex 1 subunit gamma 2	8906	7.1433	https://www.ncbi.nlm.nih.gov/gene/?term=8906
AP1S2	AP1S2	adaptor related protein complex 1 subunit sigma 2	8905	1.8878053	https://www.ncbi.nlm.nih.gov/gene/?term=8905
AP3B2	AP3B2	adaptor related protein complex 3 subunit beta 2	8120	-0.4810461	https://www.ncbi.nlm.nih.gov/gene/?term=8120
AP3M2	AP3M2	adaptor related protein complex 3 subunit mu 2	10947	0.13607962	https://www.ncbi.nlm.nih.gov/gene/?term=10947
AP4E1	AP4E1	adaptor related protein complex 4 subunit epsilon 1	23431	-0.14131157	https://www.ncbi.nlm.nih.gov/gene/?term=23431
AP4M1	AP4M1	adaptor related protein complex 4 subunit mu 1	9179	-0.4978177	https://www.ncbi.nlm.nih.gov/gene/?term=9179
AP5B1	AP5B1	adaptor related protein complex 5 subunit beta 1	91056	2.4383826	https://www.ncbi.nlm.nih.gov/gene/?term=91056
AP5S1	AP5S1	adaptor related protein complex 5 subunit sigma 1	55317	0.27543533	https://www.ncbi.nlm.nih.gov/gene/?term=55317
AP5Z1	AP5Z1	adaptor related protein complex 5 subunit zeta 1	9907	2.1121435	https://www.ncbi.nlm.nih.gov/gene/?term=9907
APAF1	APAF1	apoptotic peptidase activating factor 1	317	0.96712863	https://www.ncbi.nlm.nih.gov/gene/?term=317
APBA1	APBA1	amyloid beta precursor protein binding family A member 1	320	-0.08204873	https://www.ncbi.nlm.nih.gov/gene/?term=320
APBB1IP	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	54518	-0.45777127	https://www.ncbi.nlm.nih.gov/gene/?term=54518
APBB3	APBB3	amyloid beta precursor protein binding family B member 3	10307	2.0033484	https://www.ncbi.nlm.nih.gov/gene/?term=10307
APC	APC	APC, WNT signaling pathway regulator	324	0.7123032	https://www.ncbi.nlm.nih.gov/gene/?term=324
APEH	APEH	acylaminoacyl-peptide hydrolase	327	8.402758	https://www.ncbi.nlm.nih.gov/gene/?term=327
APEX2	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2	27301	2.7781415	https://www.ncbi.nlm.nih.gov/gene/?term=27301
APLF	APLF	aprataxin and PNKP like factor	200558	0.7135012	https://www.ncbi.nlm.nih.gov/gene/?term=200558
APLNR	APLNR	apelin receptor	187	0.10331881	https://www.ncbi.nlm.nih.gov/gene/?term=187
APOA1	APOA1	apolipoprotein A1	335	8.956538	https://www.ncbi.nlm.nih.gov/gene/?term=335
APOBEC3B	APOBEC3B	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	9582	4.8941236	https://www.ncbi.nlm.nih.gov/gene/?term=9582
APOBEC4	APOBEC4	apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4	403314	-3.0880246	https://www.ncbi.nlm.nih.gov/gene/?term=403314
APOC1	APOC1	apolipoprotein C1	341	1.2391167	https://www.ncbi.nlm.nih.gov/gene/?term=341
APOD	APOD	apolipoprotein D	347	-0.15984344	https://www.ncbi.nlm.nih.gov/gene/?term=347
APOE	APOE	apolipoprotein E	348	0.2558522	https://www.ncbi.nlm.nih.gov/gene/?term=348
APOL3	APOL3	apolipoprotein L3	80833	2.9542432	https://www.ncbi.nlm.nih.gov/gene/?term=80833
APOLD1	APOLD1	apolipoprotein L domain containing 1	81575	-0.03633028	https://www.ncbi.nlm.nih.gov/gene/?term=81575
APTX	APTX	aprataxin	54840	1.1518849	https://www.ncbi.nlm.nih.gov/gene/?term=54840
AQP1	AQP1	aquaporin 1 (Colton blood group)	358	2.2202787	https://www.ncbi.nlm.nih.gov/gene/?term=358
ARAP1	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1	116985	0.093392774	https://www.ncbi.nlm.nih.gov/gene/?term=116985
ARAP2	ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	116984	13.298348	https://www.ncbi.nlm.nih.gov/gene/?term=116984
ARC	ARC	activity regulated cytoskeleton associated protein	23237	13.0799265	https://www.ncbi.nlm.nih.gov/gene/?term=23237
ARFGAP1	ARFGAP1	ADP ribosylation factor GTPase activating protein 1	55738	4.5440717	https://www.ncbi.nlm.nih.gov/gene/?term=55738
ARFGEF1	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	4.318536	https://www.ncbi.nlm.nih.gov/gene/?term=10565
ARFGEF2	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	10564	3.136237	https://www.ncbi.nlm.nih.gov/gene/?term=10564
ARHGAP11A	ARHGAP11A	Rho GTPase activating protein 11A	9824	-0.13290134	https://www.ncbi.nlm.nih.gov/gene/?term=9824
ARHGAP15	ARHGAP15	Rho GTPase activating protein 15	55843	-0.50207174	https://www.ncbi.nlm.nih.gov/gene/?term=55843
ARHGAP18	ARHGAP18	Rho GTPase activating protein 18	93663	-2.493807	https://www.ncbi.nlm.nih.gov/gene/?term=93663
ARHGAP19	ARHGAP19	Rho GTPase activating protein 19	84986	0.30340427	https://www.ncbi.nlm.nih.gov/gene/?term=84986
ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	58504	0.35384125	https://www.ncbi.nlm.nih.gov/gene/?term=58504
ARHGAP24	ARHGAP24	Rho GTPase activating protein 24	83478	-0.27543533	https://www.ncbi.nlm.nih.gov/gene/?term=83478
ARHGAP25	ARHGAP25	Rho GTPase activating protein 25	9938	0.5874699	https://www.ncbi.nlm.nih.gov/gene/?term=9938
ARHGAP26	ARHGAP26	Rho GTPase activating protein 26	23092	8.354594	https://www.ncbi.nlm.nih.gov/gene/?term=23092
ARHGAP27	ARHGAP27	Rho GTPase activating protein 27	201176	3.4110854	https://www.ncbi.nlm.nih.gov/gene/?term=201176
ARHGAP30	ARHGAP30	Rho GTPase activating protein 30	257106	1.7788144	https://www.ncbi.nlm.nih.gov/gene/?term=257106
ARHGAP31	ARHGAP31	Rho GTPase activating protein 31	57514	-0.16116366	https://www.ncbi.nlm.nih.gov/gene/?term=57514
ARHGAP32	ARHGAP32	Rho GTPase activating protein 32	9743	3.4173932	https://www.ncbi.nlm.nih.gov/gene/?term=9743
ARHGAP33	ARHGAP33	Rho GTPase activating protein 33	115703	0.17994	https://www.ncbi.nlm.nih.gov/gene/?term=115703
ARHGAP35	ARHGAP35	Rho GTPase activating protein 35	2909	2.3042588	https://www.ncbi.nlm.nih.gov/gene/?term=2909
ARHGAP39	ARHGAP39	Rho GTPase activating protein 39	80728	0.06344352	https://www.ncbi.nlm.nih.gov/gene/?term=80728
ARHGAP4	ARHGAP4	Rho GTPase activating protein 4	393	-0.010855076	https://www.ncbi.nlm.nih.gov/gene/?term=393
ARHGAP9	ARHGAP9	Rho GTPase activating protein 9	64333	-0.19157742	https://www.ncbi.nlm.nih.gov/gene/?term=64333
ARHGDIB	ARHGDIB	Rho GDP dissociation inhibitor beta	397	9.033966	https://www.ncbi.nlm.nih.gov/gene/?term=397
ARHGEF10	ARHGEF10	Rho guanine nucleotide exchange factor 10	9639	2.06821	https://www.ncbi.nlm.nih.gov/gene/?term=9639
ARHGEF10L	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	55160	3.490518	https://www.ncbi.nlm.nih.gov/gene/?term=55160
ARHGEF16	ARHGEF16	Rho guanine nucleotide exchange factor 16	27237	1.702829	https://www.ncbi.nlm.nih.gov/gene/?term=27237
ARHGEF17	ARHGEF17	Rho guanine nucleotide exchange factor 17	9828	5.2256436	https://www.ncbi.nlm.nih.gov/gene/?term=9828
ARHGEF19	ARHGEF19	Rho guanine nucleotide exchange factor 19	128272	1.0787843	https://www.ncbi.nlm.nih.gov/gene/?term=128272
ARHGEF26	ARHGEF26	Rho guanine nucleotide exchange factor 26	26084	0.4348876	https://www.ncbi.nlm.nih.gov/gene/?term=26084
ARHGEF3	ARHGEF3	Rho guanine nucleotide exchange factor 3	50650	5.0350194	https://www.ncbi.nlm.nih.gov/gene/?term=50650
ARHGEF37	ARHGEF37	Rho guanine nucleotide exchange factor 37	389337	2.5025597	https://www.ncbi.nlm.nih.gov/gene/?term=389337
ARHGEF38	ARHGEF38	Rho guanine nucleotide exchange factor 38	54848	1.0182257	https://www.ncbi.nlm.nih.gov/gene/?term=54848
ARHGEF4	ARHGEF4	Rho guanine nucleotide exchange factor 4	50649	-0.58539176	https://www.ncbi.nlm.nih.gov/gene/?term=50649
ARHGEF6	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6	9459	-0.3482915	https://www.ncbi.nlm.nih.gov/gene/?term=9459
ARHGEF7	ARHGEF7	Rho guanine nucleotide exchange factor 7	8874	4.786355	https://www.ncbi.nlm.nih.gov/gene/?term=8874
ARHGEF9	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229	1.0987586	https://www.ncbi.nlm.nih.gov/gene/?term=23229
ARID3A	ARID3A	AT-rich interaction domain 3A	1820	-0.4602161	https://www.ncbi.nlm.nih.gov/gene/?term=1820
ARIH2	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2	10425	3.2274294	https://www.ncbi.nlm.nih.gov/gene/?term=10425
ARL11	ARL11	ADP ribosylation factor like GTPase 11	115761	0.47324708	https://www.ncbi.nlm.nih.gov/gene/?term=115761
ARL14	ARL14	ADP ribosylation factor like GTPase 14	80117	7.6434407	https://www.ncbi.nlm.nih.gov/gene/?term=80117
ARL4C	ARL4C	ADP ribosylation factor like GTPase 4C	10123	1.8344834	https://www.ncbi.nlm.nih.gov/gene/?term=10123
ARL8B	ARL8B	ADP ribosylation factor like GTPase 8B	55207	6.5033154	https://www.ncbi.nlm.nih.gov/gene/?term=55207
ARMC2	ARMC2	armadillo repeat containing 2	84071	-1.2819258	https://www.ncbi.nlm.nih.gov/gene/?term=84071
ARMC3	ARMC3	armadillo repeat containing 3	219681	-4.573801	https://www.ncbi.nlm.nih.gov/gene/?term=219681
ARMC4	ARMC4	armadillo repeat containing 4	55130	-4.4071856	https://www.ncbi.nlm.nih.gov/gene/?term=55130
ARMC5	ARMC5	armadillo repeat containing 5	79798	2.303672	https://www.ncbi.nlm.nih.gov/gene/?term=79798
ARMC6	ARMC6	armadillo repeat containing 6	93436	1.9343061	https://www.ncbi.nlm.nih.gov/gene/?term=93436
ARMC8	ARMC8	armadillo repeat containing 8	25852	6.0195065	https://www.ncbi.nlm.nih.gov/gene/?term=25852
ARMC9	ARMC9	armadillo repeat containing 9	80210	1.4975849	https://www.ncbi.nlm.nih.gov/gene/?term=80210
ARMCX1	ARMCX1	armadillo repeat containing X-linked 1	51309	-0.5156161	https://www.ncbi.nlm.nih.gov/gene/?term=51309
ARMCX2	ARMCX2	armadillo repeat containing X-linked 2	9823	2.6387615	https://www.ncbi.nlm.nih.gov/gene/?term=9823
ARMCX3	ARMCX3	armadillo repeat containing X-linked 3	51566	6.6026487	https://www.ncbi.nlm.nih.gov/gene/?term=51566
ARMCX4	ARMCX4	armadillo repeat containing X-linked 4	100131755	1.9614927	https://www.ncbi.nlm.nih.gov/gene/?term=100131755
ARNT2	ARNT2	aryl hydrocarbon receptor nuclear translocator 2	9915	1.6141303	https://www.ncbi.nlm.nih.gov/gene/?term=9915
ARRDC2	ARRDC2	arrestin domain containing 2	27106	2.7411022	https://www.ncbi.nlm.nih.gov/gene/?term=27106
ARRDC3	ARRDC3	arrestin domain containing 3	57561	-1.3954641	https://www.ncbi.nlm.nih.gov/gene/?term=57561
ARRDC4	ARRDC4	arrestin domain containing 4	91947	3.1179495	https://www.ncbi.nlm.nih.gov/gene/?term=91947
ARSA	ARSA	arylsulfatase A	410	3.588556	https://www.ncbi.nlm.nih.gov/gene/?term=410
ARSB	ARSB	arylsulfatase B	411	3.4700794	https://www.ncbi.nlm.nih.gov/gene/?term=411
ARSG	ARSG	arylsulfatase G	22901	0.51072645	https://www.ncbi.nlm.nih.gov/gene/?term=22901
ARSK	ARSK	arylsulfatase family member K	153642	0.101020664	https://www.ncbi.nlm.nih.gov/gene/?term=153642
ASAP2	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	8853	8.855444	https://www.ncbi.nlm.nih.gov/gene/?term=8853
ASAP3	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	55616	3.5034025	https://www.ncbi.nlm.nih.gov/gene/?term=55616
ASB1	ASB1	ankyrin repeat and SOCS box containing 1	51665	1.5470439	https://www.ncbi.nlm.nih.gov/gene/?term=51665
ASB12	ASB12	ankyrin repeat and SOCS box containing 12	142689	-0.024888441	https://www.ncbi.nlm.nih.gov/gene/?term=142689
ASB13	ASB13	ankyrin repeat and SOCS box containing 13	79754	-0.19245757	https://www.ncbi.nlm.nih.gov/gene/?term=79754
ASB2	ASB2	ankyrin repeat and SOCS box containing 2	51676	0.8336405	https://www.ncbi.nlm.nih.gov/gene/?term=51676
ASB7	ASB7	ankyrin repeat and SOCS box containing 7	140460	0.54669	https://www.ncbi.nlm.nih.gov/gene/?term=140460
ASB8	ASB8	ankyrin repeat and SOCS box containing 8	140461	1.2598245	https://www.ncbi.nlm.nih.gov/gene/?term=140461
ASB9	ASB9	ankyrin repeat and SOCS box containing 9	140462	0.3775806	https://www.ncbi.nlm.nih.gov/gene/?term=140462
ASCC2	ASCC2	activating signal cointegrator 1 complex subunit 2	84164	2.702914	https://www.ncbi.nlm.nih.gov/gene/?term=84164
ASCC3	ASCC3	activating signal cointegrator 1 complex subunit 3	10973	4.6952114	https://www.ncbi.nlm.nih.gov/gene/?term=10973
ASF1B	ASF1B	anti-silencing function 1B histone chaperone	55723	-0.22570735	https://www.ncbi.nlm.nih.gov/gene/?term=55723
ASL	ASL	argininosuccinate lyase	435	4.188544	https://www.ncbi.nlm.nih.gov/gene/?term=435
ASNS	ASNS	asparagine synthetase (glutamine-hydrolyzing)	440	-0.2743596	https://www.ncbi.nlm.nih.gov/gene/?term=440
ASPN	ASPN	asporin	54829	-0.08867424	https://www.ncbi.nlm.nih.gov/gene/?term=54829
ASPSCR1	ASPSCR1	ASPSCR1, UBX domain containing tether for SLC2A4	79058	4.2705436	https://www.ncbi.nlm.nih.gov/gene/?term=79058
ASTE1	ASTE1	asteroid homolog 1	28990	0.6493976	https://www.ncbi.nlm.nih.gov/gene/?term=28990
ASTN1	ASTN1	astrotactin 1	460	-0.08283108	https://www.ncbi.nlm.nih.gov/gene/?term=460
ASTN2	ASTN2	astrotactin 2	23245	-0.05813822	https://www.ncbi.nlm.nih.gov/gene/?term=23245
ASXL3	ASXL3	ASXL transcriptional regulator 3	80816	-0.2271498	https://www.ncbi.nlm.nih.gov/gene/?term=80816
ATAD2	ATAD2	ATPase family, AAA domain containing 2	29028	1.4368551	https://www.ncbi.nlm.nih.gov/gene/?term=29028
ATAD2B	ATAD2B	ATPase family, AAA domain containing 2B	54454	2.4882572	https://www.ncbi.nlm.nih.gov/gene/?term=54454
ATAD5	ATAD5	ATPase family, AAA domain containing 5	79915	0.033151988	https://www.ncbi.nlm.nih.gov/gene/?term=79915
ATF3	ATF3	activating transcription factor 3	467	6.481067	https://www.ncbi.nlm.nih.gov/gene/?term=467
ATF7IP	ATF7IP	activating transcription factor 7 interacting protein	55729	2.0399964	https://www.ncbi.nlm.nih.gov/gene/?term=55729
ATG10	ATG10	autophagy related 10	83734	2.100017	https://www.ncbi.nlm.nih.gov/gene/?term=83734
ATG13	ATG13	autophagy related 13	9776	3.1929572	https://www.ncbi.nlm.nih.gov/gene/?term=9776
ATG14	ATG14	autophagy related 14	22863	2.1779096	https://www.ncbi.nlm.nih.gov/gene/?term=22863
ATG16L1	ATG16L1	autophagy related 16 like 1	55054	2.271987	https://www.ncbi.nlm.nih.gov/gene/?term=55054
ATG16L2	ATG16L2	autophagy related 16 like 2	89849	3.042502	https://www.ncbi.nlm.nih.gov/gene/?term=89849
ATG2A	ATG2A	autophagy related 2A	23130	2.7832513	https://www.ncbi.nlm.nih.gov/gene/?term=23130
ATG2B	ATG2B	autophagy related 2B	55102	0.7453819	https://www.ncbi.nlm.nih.gov/gene/?term=55102
ATG4A	ATG4A	autophagy related 4A cysteine peptidase	115201	3.8707147	https://www.ncbi.nlm.nih.gov/gene/?term=115201
ATG4C	ATG4C	autophagy related 4C cysteine peptidase	84938	0.83254033	https://www.ncbi.nlm.nih.gov/gene/?term=84938
ATG4D	ATG4D	autophagy related 4D cysteine peptidase	84971	3.8110607	https://www.ncbi.nlm.nih.gov/gene/?term=84971
ATG7	ATG7	autophagy related 7	10533	3.1165805	https://www.ncbi.nlm.nih.gov/gene/?term=10533
ATG9A	ATG9A	autophagy related 9A	79065	2.842612	https://www.ncbi.nlm.nih.gov/gene/?term=79065
ATG9B	ATG9B	autophagy related 9B	285973	-2.2134087	https://www.ncbi.nlm.nih.gov/gene/?term=285973
ATL1	ATL1	atlastin GTPase 1	51062	1.4359016	https://www.ncbi.nlm.nih.gov/gene/?term=51062
ATM	ATM	ATM serine/threonine kinase	472	-0.5800131	https://www.ncbi.nlm.nih.gov/gene/?term=472
ATMIN	ATMIN	ATM interactor	23300	1.2106832	https://www.ncbi.nlm.nih.gov/gene/?term=23300
ATOH8	ATOH8	atonal bHLH transcription factor 8	84913	0.07305173	https://www.ncbi.nlm.nih.gov/gene/?term=84913
ATP10A	ATP10A	ATPase phospholipid transporting 10A (putative)	57194	-0.071976	https://www.ncbi.nlm.nih.gov/gene/?term=57194
ATP10B	ATP10B	ATPase phospholipid transporting 10B (putative)	23120	13.289841	https://www.ncbi.nlm.nih.gov/gene/?term=23120
ATP10D	ATP10D	ATPase phospholipid transporting 10D (putative)	57205	3.452403	https://www.ncbi.nlm.nih.gov/gene/?term=57205
ATP11A	ATP11A	ATPase phospholipid transporting 11A	23250	5.1938605	https://www.ncbi.nlm.nih.gov/gene/?term=23250
ATP11C	ATP11C	ATPase phospholipid transporting 11C	286410	0.8951526	https://www.ncbi.nlm.nih.gov/gene/?term=286410
